20,20,1,1,1,1,1,1,20,20,20,20,27,1,1,1,1,20,1,1,1,33,1,1,6,6,6,6,6,1,1,1,1,20,1,1,25,1,1,1,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,13,1,1,1,1,14,14,1,14,1,33,33,1,1,1,6,6,6,1,51,2,2,51,1,33,1,1,1,20,20
20,20,1,1,1,1,1,1,20,20,20,27,1,1,1,1,1,27,1,1,1,1,1,1,6,6,6,6,1,1,1,25,1,27,1,1,1,1,1,1,33,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,13,20,20,1,1,1,1,1,1,14,1,1,1,1,1,1,1,6,6,6,1,51,51,51,51,1,1,1,1,1,20,20
20,20,1,1,33,1,1,33,27,27,20,1,1,1,32,51,51,51,51,51,51,1,13,1,1,6,6,6,1,34,1,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,13,1,1,1,1,1,1,33,14,1,33,1,1,1,6,6,6,1,1,1,1,1,1,19,29,1,1,20,20
20,20,1,1,1,1,1,1,1,1,27,1,1,1,1,51,2,2,2,2,51,1,20,33,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,20,1,1,1,1,1,1,14,1,14,1,33,1,1,1,6,6,6,1,1,1,1,1,26,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,3,2,51,1,27,9,1,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,20,19,1,1,1,1,1,14,1,1,14,1,1,33,1,6,6,6,1,51,51,1,1,51,51,51,1,20,20
20,20,1,33,1,1,33,1,13,19,33,1,1,33,1,51,2,2,2,51,33,51,1,1,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,33,33,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,20,20,20,20,26,1,1,1,33,33,14,14,14,1,1,1,1,1,6,6,6,1,51,1,51,51,2,51,1,1,20,20
20,20,1,1,1,33,1,19,20,26,1,1,1,1,33,51,51,51,51,1,51,19,51,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,33,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,27,27,27,27,1,1,1,1,1,1,1,1,1,33,1,1,1,1,6,6,6,1,1,33,51,2,3,2,51,1,20,20
20,20,33,33,1,1,1,26,27,1,1,1,1,1,1,1,1,1,33,51,33,26,1,51,51,51,51,51,1,51,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,33,1,6,6,6,1,1,51,2,3,3,2,51,1,20,20
20,20,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,19,1,1,51,1,51,2,2,2,51,1,1,1,1,6,6,1,1,1,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,26,1,1,1,1,33,1,1,1,1,1,1,1,1,6,6,6,1,51,2,3,3,3,2,51,1,20,20
20,20,1,1,1,1,33,1,1,1,1,1,1,1,33,1,1,26,1,1,1,51,2,3,3,3,2,51,51,1,1,6,6,1,33,1,1,1,1,1,51,51,51,51,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,33,1,1,1,1,1,1,1,33,1,1,6,6,6,1,51,2,3,3,3,2,51,1,20,20
20,20,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,3,3,3,2,2,51,1,6,6,1,1,1,1,1,1,1,51,2,2,51,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,33,1,13,1,1,1,1,33,1,1,1,1,33,1,6,6,6,1,51,51,2,3,3,2,51,1,20,20
20,20,19,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,19,51,2,3,3,3,3,3,2,51,1,6,6,6,6,1,1,1,33,1,51,51,2,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,51,2,2,51,51,1,20,20
20,20,26,1,32,1,33,1,1,13,1,1,35,1,1,1,1,1,1,1,26,51,51,2,2,3,3,3,2,51,1,6,6,6,6,1,1,33,1,1,51,1,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,27,1,1,1,1,1,33,1,1,1,1,1,6,6,6,1,51,51,1,51,51,1,51,1,20,20
20,20,1,33,1,35,1,1,33,20,19,1,1,1,1,1,33,1,1,1,1,1,1,51,51,2,2,2,51,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,33,1,1,1,33,25,1,6,6,6,1,33,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,13,1,1,27,26,1,13,1,1,1,1,1,1,33,1,51,51,1,1,51,51,51,51,51,1,6,6,6,6,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,33,1,1,1,1,1,1,20,20
20,20,1,1,1,13,20,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,25,1,33,1,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,33,1,1,33,1,1,1,1,20,20
20,20,1,1,1,20,20,33,1,1,1,1,20,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,33,1,1,1,1,1,1,1,1,1,1,33,1,6,6,6,6,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,33,27,27,1,1,1,1,13,20,20,13,19,1,1,1,1,32,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,51,51,51,51,51,51,1,51,1,6,6,6,6,6,1,1,19,1,1,1,1,33,20,20
20,20,1,1,1,1,1,1,1,1,1,20,20,20,20,26,1,1,1,19,1,1,33,1,1,1,1,34,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,35,1,1,1,51,2,2,2,51,1,51,1,6,6,6,6,6,1,33,26,1,1,1,1,1,20,20
20,20,1,33,33,1,1,1,1,1,13,20,20,20,20,1,1,1,33,26,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,51,2,3,3,2,51,1,1,6,6,6,6,1,1,1,1,33,33,1,33,33,20,20
20,20,33,1,1,1,1,1,33,13,20,20,20,27,27,1,1,1,1,1,1,1,1,1,33,34,33,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,33,51,2,3,3,3,3,2,51,1,6,6,6,6,1,33,1,1,1,1,1,1,1,20,20
20,20,1,1,1,32,1,1,1,20,20,27,27,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,51,2,2,2,2,2,51,51,1,6,6,6,6,1,1,1,33,33,1,1,1,1,20,20
20,20,1,1,33,1,1,1,33,27,27,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,33,1,1,6,6,6,1,1,1,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,51,51,51,51,51,51,1,51,1,6,6,6,6,6,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,33,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,8,1,6,6,6,6,6,1,1,1,1,1,1,33,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,1,1,1,1,1,1,1,11,11,11,1,33,1,1,1,25,1,33,1,1,1,1,1,1,1,1,33,1,33,1,1,1,1,1,1,1,33,33,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,9,1,1,1,1,1,1,1,20,20
20,20,1,1,33,1,1,1,1,1,1,1,1,14,1,1,1,1,14,1,1,1,1,1,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,1,1,1,1,1,1,1,33,10,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,13,33,1,1,1,1,1,29,1,14,14,14,14,14,1,1,1,1,1,33,11,11,11,1,33,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,33,1,1,1,1,1,1,33,1,1,1,33,1,33,1,1,1,1,1,1,1,14,33,1,1,1,1,1,51,51,51,51,1,1,1,1,1,33,1,33,1,1,1,1,20,20
20,20,1,1,1,20,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,13,13,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,51,2,2,51,13,1,1,13,1,1,1,1,1,1,13,1,20,20
20,20,19,19,19,20,19,19,19,19,19,19,19,19,19,20,19,19,19,19,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,19,19,20,19,19,20,19,19,19,19,19,19,20,19,20,20
27,27,26,26,26,27,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,27,26,26,27,26,26,26,26,26,26,27,26,27,27
